ProductID,StoreID,StockLevels,SupplierLeadTime,StockoutFrequency,ReorderPoint,WarehouseCapacity,OrderFulfillmentTime
8020,12,106,4,4,22,3325,8
8021,17,459,16,1,163,4234,2
8023,48,14,5,16,63,4970,12
8023,35,187,1,14,83,4457,8
8024,6,115,21,1,93,4975,8
8025,36,299,14,7,10,4286,12
8028,29,510,9,3,198,3784,8
8029,38,362,29,9,117,2946,4
8029,78,342,4,6,149,3181,4
8029,30,459,29,9,58,2599,8
8030,68,359,18,16,131,3217,14
8031,44,850,24,12,125,4328,1
8032,91,799,16,19,14,1578,7
8032,84,947,11,16,57,2981,4
8032,55,65,26,3,186,4198,5
8033,62,808,26,11,50,4475,10
8035,23,489,13,9,161,4417,12
8035,43,391,16,15,156,1871,2
8036,87,971,3,0,64,3622,4
8036,98,431,24,11,126,3308,7
8038,10,932,24,17,157,2087,1
8038,31,669,16,19,147,4970,10
8039,95,545,2,7,92,2762,4
8043,16,146,1,18,157,1013,8
8044,44,498,29,0,126,2253,10
8045,47,720,19,10,98,3281,5
8048,28,921,12,8,73,4383,5
8049,76,7,6,4,42,2432,6
8050,75,17,22,1,132,2251,12
8050,85,37,7,17,77,4973,12
8050,58,578,29,3,136,3639,12
8050,35,280,25,17,75,2970,2
8051,64,419,18,4,66,2743,2
8053,74,667,26,16,44,4129,5
8053,44,423,13,10,177,1469,4
8057,21,352,3,3,178,1945,10
8057,70,139,7,6,26,2197,2
8057,60,182,6,15,37,4943,3
8059,48,959,6,5,64,4519,12
8059,41,885,20,18,96,1259,10
8060,89,187,13,14,118,1714,4
8061,74,102,2,6,144,2586,12
8062,21,939,23,10,89,4327,7
8062,93,714,26,8,129,4942,12
8062,4,522,7,19,39,2014,1
8062,43,669,27,8,138,4154,11
8063,45,902,29,19,137,3001,7
8064,16,108,28,4,65,4623,10
8065,42,600,22,3,136,2796,12
8067,9,401,21,8,103,3639,5
8069,70,238,6,19,144,3132,13
8070,65,772,24,6,73,3865,10
8073,11,949,14,4,13,4939,12
8074,46,17,15,5,43,1453,2
8075,92,989,15,10,56,2266,7
8075,70,237,17,6,99,2866,7
8075,78,61,21,16,129,1502,7
8075,92,338,6,17,154,3212,1
8076,70,54,25,14,70,3409,5
8076,65,288,15,10,184,4065,8
8077,20,723,5,18,92,3176,1
8077,63,904,9,13,173,4863,14
8079,20,39,15,7,53,1004,9
8081,85,320,1,19,45,4077,10
8081,37,54,24,15,193,1460,4
8084,48,997,6,15,148,2811,2
8084,41,933,29,3,83,1862,4
8088,68,949,20,6,198,1392,12
8089,33,242,22,15,168,3143,2
8090,38,584,16,10,101,2591,2
8090,42,715,14,15,91,1511,1
8090,64,100,23,3,125,1255,8
8091,79,824,6,8,185,3920,4
8091,63,150,15,18,104,3072,2
8092,21,283,1,5,172,1361,10
8092,85,700,17,17,58,3288,12
8093,78,380,15,0,117,3311,13
8093,68,527,15,19,42,2181,9
8094,3,912,27,10,92,2029,3
8098,5,266,12,14,62,4421,3
8100,51,778,9,11,24,1825,9
8101,37,534,26,6,131,2850,4
8102,61,687,28,7,189,1914,5
8106,9,12,6,0,147,4190,10
8108,45,476,24,8,23,1722,9
8108,40,534,7,8,128,4131,7
8112,91,340,4,15,163,2008,11
8113,76,75,15,18,99,3639,5
8114,43,579,28,16,198,3454,14
8114,76,842,3,11,191,1984,4
8114,73,548,4,0,102,2625,8
8115,29,494,26,6,135,4783,14
8117,31,200,3,14,94,3729,14
8117,96,62,5,15,177,3045,7
8117,11,926,3,13,12,3087,2
8117,53,749,10,9,149,1895,14
8120,89,948,1,1,115,1369,11
8121,46,450,23,3,100,3697,4
8121,2,494,25,9,28,3576,7
8121,91,367,13,13,37,1409,13
8124,28,168,11,13,180,3614,12
8125,92,233,23,2,162,1463,13
8126,42,844,27,15,149,1269,5
8127,13,794,21,18,186,1862,1
8127,39,968,4,16,84,3579,7
8128,88,971,25,11,76,3854,14
8130,12,117,7,13,64,1865,11
8132,22,439,19,7,32,2778,11
8133,14,336,9,14,21,2562,6
8135,88,222,1,8,149,4703,3
8136,55,15,6,14,157,4289,14
8137,4,702,26,8,93,4617,12
8138,78,249,7,14,125,3800,6
8138,61,72,2,9,30,3798,14
8139,43,999,22,17,51,2236,2
8140,50,366,25,18,144,3120,3
8142,69,721,27,2,56,3806,10
8143,90,443,29,17,119,3461,11
8143,58,325,16,1,60,3895,13
8145,7,438,1,12,144,4247,9
8146,7,687,24,19,36,3085,9
8146,47,426,17,3,93,1750,2
8146,40,678,28,4,29,1161,8
8146,43,174,16,16,55,1687,10
8147,70,113,18,19,166,2303,8
8149,3,962,7,9,160,3841,13
8151,4,160,23,16,192,2786,2
8151,28,820,17,11,35,3872,9
8153,65,147,13,13,150,1447,8
8154,22,271,15,9,87,4336,3
8155,58,522,7,5,60,4848,12
8156,87,38,18,14,167,2060,6
8156,78,324,29,7,154,4955,2
8156,14,61,8,1,168,4567,11
8157,16,857,26,1,126,3550,2
8157,89,721,2,16,183,1550,7
8157,89,671,20,17,102,3260,14
8157,30,674,25,13,35,3493,7
8157,66,615,20,14,99,2371,6
8158,3,760,17,9,190,1212,14
8158,44,843,6,16,184,3981,13
8159,76,530,20,17,198,1416,7
8160,24,542,4,5,96,1378,8
8161,84,260,13,9,166,2397,13
8162,31,452,1,17,13,3704,11
8162,25,548,20,9,21,4427,9
8163,4,731,13,7,46,1339,10
8163,84,816,14,5,69,3877,5
8164,21,119,26,3,163,1679,11
8166,99,155,23,12,142,3553,3
8167,81,405,27,13,183,1940,13
8167,27,338,11,11,57,3712,9
8169,29,807,27,14,39,3298,9
8169,71,977,16,15,20,1186,9
8173,75,421,3,5,46,4583,9
8174,22,749,15,17,121,1097,4
8174,16,280,21,8,127,2682,14
8174,55,496,2,6,148,3850,4
8174,87,379,5,0,132,1641,5
8175,59,820,8,16,149,4114,4
8175,84,875,21,1,27,2547,8
8178,52,348,10,13,37,3360,7
8178,24,912,8,9,36,2852,7
8179,12,182,24,5,193,3816,2
8180,58,149,2,7,63,3062,5
8181,53,461,27,14,22,4194,6
8182,83,892,4,4,173,4227,14
8183,98,283,28,17,166,1765,8
8184,91,887,19,17,100,4905,7
8185,18,577,17,3,160,3966,4
8185,72,386,24,9,61,2524,1
8186,25,972,1,8,129,3837,11
8187,10,687,25,8,118,1698,8
8187,50,370,3,4,40,3113,1
8187,78,976,16,8,50,1432,7
8188,12,560,19,4,126,4873,6
8189,38,67,7,3,138,4007,14
8189,35,101,5,17,129,4799,11
8191,8,407,12,0,163,1432,2
8191,16,76,27,0,113,1925,1
8192,29,404,17,18,91,3177,11
8193,92,520,1,15,159,1393,9
8194,79,629,6,16,167,4683,14
8194,27,30,22,8,190,4016,4
8194,96,885,27,12,53,4082,2
8197,32,543,16,4,61,4557,13
8197,13,680,18,17,119,4124,10
8197,79,481,8,18,14,3174,4
8198,78,322,18,19,195,3739,13
8199,24,234,3,17,33,1132,12
8200,35,938,16,3,114,2263,8
8202,40,77,26,10,166,2003,8
8202,57,347,29,3,154,1993,3
8202,89,775,16,19,54,4418,14
8202,9,552,3,4,111,1881,4
8204,77,639,11,18,93,2401,5
8205,46,816,3,6,135,3922,6
8207,18,457,22,13,98,2707,2
8209,38,459,9,15,41,3482,12
8211,85,196,1,18,56,3821,3
8211,19,950,16,11,85,4669,14
8213,46,334,13,1,147,2372,3
8213,69,696,19,7,65,1434,3
8213,12,554,27,16,58,3565,11
8214,91,439,4,0,186,1364,7
8215,88,339,15,2,22,3142,12
8215,82,620,5,14,122,3123,3
8216,65,615,12,11,50,4566,10
8216,67,107,25,6,130,4489,9
8218,80,150,23,13,17,3855,3
8219,59,95,5,16,42,4053,4
8219,30,404,13,15,167,1596,12
8220,68,129,3,2,62,3845,8
8222,51,963,22,9,39,4787,14
8222,6,549,16,4,39,2205,12
8222,11,129,27,15,118,1617,7
8224,98,902,11,13,85,4793,8
8224,24,430,21,9,42,4630,3
8225,76,484,7,3,176,2287,14
8225,21,962,23,2,80,4075,12
8228,90,668,18,0,137,4038,14
8228,34,835,8,7,54,1714,13
8228,34,910,8,4,40,3044,8
8228,77,549,5,19,52,1236,13
8229,53,628,23,15,43,1984,6
8229,21,486,3,2,153,2829,7
8229,35,939,17,9,100,3265,3
8232,94,419,7,8,99,4038,12
8233,32,171,21,3,142,3005,11
8235,16,914,22,2,185,2102,3
8236,91,985,26,15,197,4503,9
8237,31,578,6,13,146,1486,10
8238,52,565,12,18,110,1687,3
8239,45,681,4,17,157,4945,7
8240,23,875,22,19,48,1184,1
8240,91,458,14,10,120,3020,9
8242,31,290,13,0,70,2439,11
8245,61,593,23,12,140,2437,1
8245,26,437,18,0,41,1509,7
8246,6,389,29,11,144,3497,3
8246,17,179,11,3,146,1909,12
8246,36,71,27,17,60,4928,3
8248,15,756,22,6,48,2221,14
8248,45,316,19,12,35,1898,5
8248,1,980,23,0,178,3139,9
8251,89,264,3,7,100,4608,10
8251,18,956,19,11,154,3994,11
8255,7,34,9,18,144,3138,3
8255,15,359,14,16,83,3360,13
8257,20,65,20,14,29,4789,13
8262,27,629,7,15,98,4640,3
8263,52,984,8,18,44,4649,7
8264,72,887,17,16,52,4948,8
8264,70,245,7,8,84,3272,2
8268,81,506,3,4,13,1461,3
8269,41,626,18,11,192,2616,5
8270,90,850,1,3,169,3970,5
8270,42,419,28,0,165,4351,2
8270,10,375,9,0,52,2334,1
8271,71,931,20,14,111,4841,14
8272,40,964,18,0,94,3951,7
8272,87,801,4,19,126,3712,1
8273,53,896,15,11,74,1530,11
8275,50,409,11,13,128,2230,7
8275,58,620,23,12,128,3834,10
8276,3,800,21,8,120,1029,12
8276,8,57,14,5,115,4239,12
8277,63,74,18,2,26,4337,6
8278,59,954,11,18,169,4135,9
8280,91,347,8,3,66,3214,3
8280,85,396,4,9,83,1246,5
8280,51,638,24,3,79,1810,13
8281,64,544,23,14,16,2638,12
8284,54,827,25,2,138,2351,3
8284,15,96,28,6,78,4719,7
8286,72,757,19,7,179,4034,5
8287,21,526,28,11,136,4055,7
8289,32,974,4,6,172,4744,8
8294,56,94,4,4,115,4244,1
8294,19,50,18,11,185,2235,9
8294,82,948,14,9,136,3969,13
8295,66,133,12,15,168,1079,2
8295,26,912,17,15,89,3625,3
8297,39,577,4,14,179,4445,13
8298,32,819,20,3,128,3092,10
8299,30,662,1,4,159,1124,8
8300,17,769,20,17,136,4238,3
8300,54,63,28,5,188,1923,14
8303,6,303,29,14,42,4044,2
8303,8,360,23,17,159,4613,12
8305,37,20,22,6,188,4466,4
8305,35,116,3,0,176,1736,7
8307,39,504,20,4,32,3445,4
8307,21,68,24,8,156,1064,12
8307,65,32,21,1,178,4681,8
8307,71,36,22,18,109,4470,6
8309,69,474,27,12,23,1503,14
8311,87,454,12,10,192,2726,5
8311,40,548,2,17,109,3679,9
8313,60,837,23,7,33,1475,3
8313,69,930,2,14,30,1004,7
8315,79,161,8,17,41,2560,5
8316,61,490,11,4,166,4950,7
8317,69,509,7,1,120,3183,2
8320,16,541,18,1,103,4968,6
8323,61,686,21,0,113,1745,11
8323,72,486,25,3,145,3465,1
8325,24,97,15,5,105,2758,7
8326,45,321,27,11,14,3225,1
8326,99,495,18,7,100,3233,8
8326,40,852,29,3,142,3632,9
8327,6,918,15,8,144,1585,10
8327,86,860,18,2,13,3115,5
8328,32,198,22,2,59,2681,8
8329,85,917,26,18,125,3144,5
8330,78,401,14,19,152,3877,6
8332,86,998,24,10,171,2894,2
8332,19,607,25,13,156,4990,6
8333,44,765,4,0,10,3747,4
8334,68,218,4,3,186,1513,6
8334,90,83,20,19,135,4890,12
8334,34,651,16,15,66,1869,14
8334,77,768,25,2,136,3620,1
8337,50,847,23,16,59,2380,14
8338,30,510,24,4,136,3430,10
8339,92,647,11,0,88,1433,10
8340,31,326,22,2,80,1946,2
8341,35,516,17,10,175,1453,10
8341,33,365,10,17,172,4103,8
8342,17,883,10,0,100,4205,4
8342,95,947,6,15,190,3245,6
8342,79,337,15,19,49,1751,9
8343,72,777,21,7,139,3681,2
8344,60,145,7,11,124,4870,9
8346,85,653,1,4,166,1497,12
8346,6,988,1,19,50,3785,11
8347,5,645,7,11,49,4822,10
8347,9,212,12,0,67,2166,6
8347,2,519,9,11,98,3478,9
8348,75,498,14,10,152,3984,13
8348,65,254,9,13,83,4367,3
8348,60,570,18,17,40,1775,7
8349,85,534,12,11,145,4148,10
8349,51,762,24,1,191,3051,6
8350,17,370,3,18,43,1835,5
8351,87,543,12,7,29,1538,4
8352,26,758,15,11,177,4681,5
8353,24,628,9,10,164,4875,1
8353,94,911,10,9,60,1232,11
8355,86,695,23,19,35,3887,3
8356,3,169,19,11,37,1090,7
8357,48,521,28,9,30,2799,6
8360,76,908,10,10,36,3507,3
8361,19,263,28,5,68,4248,10
8363,73,390,25,10,44,4232,9
8364,88,599,17,0,107,1340,13
8365,50,299,4,8,170,4848,3
8366,58,796,29,8,65,2304,6
8366,64,442,20,4,152,3447,6
8368,26,341,8,4,89,4135,10
8369,26,971,6,6,184,2268,7
8370,56,316,25,5,165,1276,11
8370,21,85,15,0,130,4306,12
8370,31,759,13,10,113,1821,4
8371,10,847,15,5,18,1181,7
8371,90,927,21,10,86,2332,10
8371,33,206,26,2,145,3877,5
8374,2,132,26,8,133,2392,12
8376,4,204,6,16,106,1037,7
8376,47,34,8,19,82,4752,12
8377,74,999,25,3,124,1566,8
8378,65,153,6,14,42,4366,13
8378,26,55,7,10,141,4383,4
8379,44,572,6,19,14,4153,4
8379,14,483,11,14,164,2195,3
8382,74,875,29,10,36,2130,3
8382,71,725,16,17,39,1654,11
8383,36,983,28,15,182,1707,2
8387,10,563,7,10,38,2128,9
8387,69,788,2,5,172,1154,8
8388,30,186,8,7,99,1842,9
8389,11,661,5,18,192,4176,13
8390,68,886,14,17,77,1857,5
8391,17,34,22,1,192,2808,12
8392,75,729,23,19,145,4478,13
8393,57,510,26,15,54,4902,2
8394,47,87,8,2,94,2975,10
8394,59,295,16,6,76,1510,5
8394,39,794,10,10,37,2997,11
8394,96,139,9,8,23,2163,9
8396,74,374,2,1,113,1134,13
8402,57,773,15,11,154,2251,9
8402,82,616,23,13,170,3129,12
8404,16,379,12,5,68,4170,5
8404,48,841,13,7,64,3795,6
8405,82,688,21,16,38,3491,6
8405,24,84,29,10,14,1367,3
8408,4,885,17,4,132,3153,8
8408,1,109,18,0,21,2378,12
8409,23,220,28,4,71,2326,8
8410,86,238,16,1,88,3147,10
8410,42,156,29,5,101,4900,4
8412,79,467,15,8,34,4890,12
8413,78,444,17,15,68,1190,3
8413,32,569,28,13,11,4135,8
8413,56,589,8,6,41,3729,1
8413,66,825,25,10,194,3628,2
8414,73,81,19,18,52,3287,2
8414,36,442,11,19,40,3960,14
8414,97,762,20,3,56,4650,13
8415,56,524,8,4,189,2151,9
8416,32,733,21,8,67,3854,8
8417,42,656,3,19,67,2208,11
8417,77,686,16,8,168,3301,13
8417,32,699,6,4,79,4013,3
8418,16,963,6,13,160,2473,3
8418,45,734,1,15,78,3499,4
8422,21,239,29,0,188,3911,10
8425,66,789,16,9,197,4263,9
8426,40,520,21,9,155,1100,3
8426,76,721,12,13,104,2786,9
8427,74,347,5,12,111,4158,1
8429,22,774,5,3,190,2849,7
8429,89,80,9,3,18,1174,3
8429,70,67,14,4,81,1673,4
8433,84,976,24,19,139,4650,1
8434,5,486,6,19,34,1059,3
8435,67,783,3,9,37,3712,1
8437,74,733,27,11,184,1002,8
8439,75,496,7,11,103,1839,14
8439,40,288,20,2,57,4674,2
8439,99,466,11,5,159,2296,2
8440,67,426,10,0,150,2392,12
8443,55,609,21,8,137,1049,12
8445,86,671,15,16,185,3904,8
8447,89,374,8,9,81,3534,7
8447,47,993,18,16,79,2070,12
8447,99,843,27,1,75,3268,9
8449,49,352,1,16,14,3189,1
8449,19,340,16,9,128,1529,4
8449,30,678,23,3,199,3312,8
8449,42,45,19,8,106,4471,4
8451,4,529,24,5,176,1758,9
8454,18,32,21,10,161,3919,9
8456,89,281,14,6,194,4075,7
8457,2,305,23,19,154,3979,12
8458,19,203,18,2,62,3776,5
8458,16,162,26,4,22,1642,12
8460,32,854,25,8,71,1399,1
8460,10,246,16,9,195,2474,1
8460,92,904,1,5,15,3206,6
8462,87,447,5,5,48,1209,10
8462,49,385,1,2,57,3464,1
8462,2,51,2,10,60,3248,4
8462,73,451,4,17,134,4356,6
8463,47,490,15,4,25,3914,9
8465,79,102,26,13,15,2480,1
8465,59,264,1,18,40,2567,6
8466,45,989,5,11,182,1775,8
8469,38,74,10,17,170,3208,5
8469,77,710,17,16,181,1895,5
8469,8,535,23,3,162,4241,10
8470,5,785,29,17,110,4407,1
8470,32,79,17,9,158,1904,9
8471,76,248,7,4,119,4661,2
8471,49,263,29,0,24,2789,13
8472,31,231,21,8,83,3799,4
8472,7,504,3,14,79,3415,7
8473,91,523,4,9,52,1488,4
8474,3,504,8,7,54,2180,1
8475,99,526,19,0,69,3228,14
8475,81,720,12,13,45,4472,6
8476,67,355,20,5,66,2876,2
8480,76,589,11,16,145,4333,8
8480,88,90,14,17,29,2386,14
8481,33,220,12,10,89,4429,7
8483,89,93,1,9,61,2154,11
8485,15,48,12,7,165,3988,14
8485,59,735,13,0,145,3175,5
8487,27,508,23,6,167,2001,4
8487,63,606,17,19,93,3635,9
8488,11,307,22,6,160,4508,10
8488,11,637,7,17,147,3446,10
8489,85,768,22,6,150,1064,1
8490,16,13,22,12,159,1560,3
8491,49,381,10,13,139,2009,2
8492,11,66,21,3,34,3839,14
8493,60,571,22,9,95,4352,8
8493,5,881,17,17,192,2125,11
8494,68,189,6,10,114,3804,8
8496,16,297,8,5,35,4384,1
8496,72,873,17,1,176,4510,7
8497,31,871,16,5,137,3428,10
8498,23,757,29,15,160,3296,12
8500,82,944,14,19,122,4233,10
8500,20,362,10,7,149,4996,1
8500,70,346,9,16,98,4434,12
8500,32,837,1,1,193,1344,6
8503,20,23,8,11,121,4062,14
8505,83,864,8,17,65,1198,12
8505,63,863,20,11,166,2515,7
8506,6,311,25,17,41,4360,3
8506,98,302,8,2,77,4652,12
8507,21,353,21,7,194,1713,1
8507,46,916,4,0,132,4599,9
8507,63,681,20,5,51,2367,5
8508,53,536,10,4,96,1812,7
8509,24,123,5,6,151,2479,4
8511,36,217,20,16,177,2955,12
8512,59,209,3,11,139,3046,7
8514,81,595,18,2,89,4058,12
8514,93,33,27,10,137,3792,2
8515,23,76,25,1,148,4579,13
8516,97,31,22,3,11,4440,4
8516,28,431,6,14,103,3841,1
8516,92,297,1,14,196,2181,3
8518,78,391,1,4,25,3681,5
8519,12,384,11,4,70,2800,2
8520,52,721,16,16,199,3877,12
8520,75,60,10,3,178,1831,8
8522,10,947,8,2,61,2848,4
8523,87,146,6,5,157,3411,2
8523,60,63,22,16,130,3556,14
8525,44,908,3,15,37,3169,8
8526,46,856,2,11,122,2226,12
8527,82,233,14,1,113,3519,14
8529,15,871,15,14,194,3252,9
8530,22,275,24,9,194,2190,14
8530,10,438,23,4,18,3710,13
8531,16,370,25,1,192,3481,1
8532,41,596,23,15,77,1808,3
8532,52,274,10,2,140,4376,4
8534,39,802,14,16,144,1844,14
8536,78,465,14,16,166,3598,8
8536,61,617,24,4,35,3489,10
8537,92,271,6,9,49,1038,14
8538,33,93,15,1,63,2506,1
8538,5,588,8,12,98,3113,2
8538,46,427,28,4,105,1670,8
8538,90,449,22,13,114,1721,14
8538,79,396,24,0,199,4232,2
8539,68,293,20,0,117,4201,3
8539,34,257,6,0,162,2186,12
8539,73,741,24,16,180,3813,8
8541,10,691,9,17,175,2349,11
8543,89,720,9,15,28,2118,12
8543,42,494,15,0,93,1618,10
8546,9,880,7,16,37,2050,14
8547,96,126,19,2,27,1671,9
8548,98,490,16,4,180,4059,9
8549,25,851,24,0,95,4818,9
8552,9,849,10,8,31,3558,11
8552,18,877,16,13,144,4220,8
8554,42,342,26,6,162,1771,6
8555,82,250,13,6,54,3761,13
8555,28,912,13,6,171,2493,11
8556,45,992,27,19,163,3730,8
8556,90,573,25,6,95,4979,14
8556,55,446,13,15,52,2070,12
8556,92,636,17,4,141,4840,1
8557,60,929,15,10,149,4330,7
8558,28,213,16,2,160,4649,13
8558,41,839,22,9,66,1621,8
8560,75,274,1,19,176,4833,2
8563,43,900,15,16,197,3665,7
8563,24,936,15,3,62,2811,5
8566,85,649,5,7,113,1082,4
8568,70,494,26,5,59,3990,10
8569,15,199,13,12,46,2019,12
8570,23,54,1,11,19,3635,14
8570,8,585,7,18,24,1768,4
8572,92,66,4,6,176,2968,5
8573,28,516,15,0,49,3636,13
8574,90,482,5,14,136,2834,11
8574,20,748,1,5,45,4088,11
8577,52,708,21,14,12,1950,9
8580,98,832,4,3,163,1919,3
8583,41,558,3,3,63,3037,13
8584,29,979,8,5,55,3520,10
8584,51,128,29,3,149,4891,12
8587,34,389,26,17,104,3435,9
8588,1,453,19,11,89,4648,8
8589,23,879,11,3,183,2740,2
8589,88,322,2,13,135,3709,1
8589,18,654,22,0,163,3701,6
8589,44,238,6,18,138,1065,14
8595,58,868,24,7,86,2569,12
8596,4,2,5,8,57,2200,12
8598,65,617,14,2,56,1218,10
8598,25,576,24,12,61,2103,3
8603,63,589,12,19,114,1589,9
8603,42,230,11,9,55,3231,9
8604,80,907,27,7,79,1716,6
8604,44,164,18,5,124,4688,7
8606,96,728,16,6,173,2976,11
8607,26,167,20,5,92,2569,13
8608,70,865,9,16,75,1057,9
8611,71,901,13,8,15,2741,6
8611,83,798,23,10,51,3313,7
8612,24,301,13,19,56,2608,3
8615,75,498,5,12,45,1349,12
8616,52,9,20,0,33,4731,6
8616,84,366,7,17,21,4416,3
8618,54,989,12,2,87,2852,5
8620,14,28,26,13,124,2821,6
8620,56,946,8,1,62,3382,7
8621,16,407,26,9,123,1811,5
8621,4,547,15,2,41,1517,8
8622,82,146,20,6,105,4798,4
8622,21,463,6,8,144,2056,10
8627,67,442,6,1,188,1828,5
8628,75,611,23,19,25,1227,11
8629,61,986,15,6,163,4074,4
8630,83,346,12,4,161,4208,4
8631,39,905,28,16,61,3704,2
8632,2,27,20,9,177,4929,13
8633,51,336,10,10,37,1400,2
8635,3,969,23,9,151,1352,10
8636,33,738,25,10,45,3124,2
8638,98,437,7,0,62,1822,11
8639,41,821,10,10,151,3430,11
8640,49,256,22,4,175,1101,9
8640,8,280,15,13,163,4289,5
8641,69,927,24,7,192,2912,7
8642,24,256,4,19,10,1556,13
8642,13,535,1,18,150,4532,3
8643,19,893,23,16,56,1175,12
8644,1,84,20,19,187,3726,7
8645,83,727,2,9,137,4493,10
8646,29,138,18,12,23,3922,7
8646,71,397,27,3,66,1737,10
8648,24,808,2,3,29,4863,6
8649,77,981,22,19,128,4528,11
8650,8,908,23,10,102,2941,4
8652,57,536,26,12,122,4061,3
8652,38,521,26,19,46,3823,7
8652,62,22,2,2,53,4914,14
8653,66,846,16,5,151,3839,3
8654,23,378,18,2,70,3502,7
8655,9,968,22,12,21,2111,9
8660,91,938,18,7,30,4931,1
8663,17,608,18,12,178,2256,10
8663,44,78,28,18,88,2870,12
8664,61,220,8,12,97,4420,11
8664,15,816,3,12,57,3288,13
8665,79,135,6,5,187,2821,6
8667,12,351,12,1,191,2975,8
8667,22,745,2,7,17,3358,9
8668,75,90,9,8,165,4313,11
8672,48,369,18,14,69,1947,6
8672,60,386,17,0,80,2383,13
8673,44,227,6,16,102,1609,3
8673,86,249,23,12,167,4792,12
8674,58,858,6,17,66,4066,7
8674,3,431,15,9,121,1610,2
8676,32,22,2,11,98,3427,7
8676,78,674,3,0,101,1129,10
8678,79,641,15,9,22,3873,12
8678,21,39,12,6,79,1087,8
8678,57,755,13,6,98,2809,7
8678,74,565,24,5,18,3181,4
8678,69,417,29,18,112,4228,7
8679,16,897,20,19,24,3685,4
8680,68,907,26,8,178,4777,11
8681,55,763,5,13,162,4767,4
8683,90,414,14,19,152,2430,6
8683,4,241,10,0,121,2897,6
8683,87,944,24,4,96,4085,12
8684,86,926,12,14,40,4971,13
8684,75,655,10,14,117,4829,6
8685,46,158,27,15,110,2931,12
8686,22,375,13,18,15,4952,7
8687,33,205,14,12,110,2462,11
8687,56,562,6,9,77,3967,10
8687,51,718,20,17,22,1793,5
8688,34,782,24,17,81,3714,13
8688,49,146,23,19,36,4868,2
8688,26,422,22,13,40,1627,7
8691,70,191,10,17,85,1769,7
8693,29,455,7,3,162,3045,3
8694,34,27,8,0,148,1135,10
8694,55,903,29,16,141,2945,14
8695,75,583,25,13,198,2653,13
8695,91,23,2,10,185,1623,5
8695,54,963,11,3,69,1508,13
8695,11,488,20,10,56,4146,1
8696,47,51,17,15,164,3025,9
8696,23,336,24,7,150,3686,13
8697,48,328,24,10,18,1390,4
8698,76,628,11,12,135,1721,14
8698,85,919,11,14,193,1546,14
8698,74,880,17,13,166,1667,6
8699,43,799,24,11,37,1396,13
8701,42,715,23,10,106,4871,4
8701,71,242,12,18,125,2381,13
8703,3,292,23,13,170,2465,7
8703,2,724,21,0,146,3677,4
8704,34,154,24,11,140,1294,11
8704,3,80,13,1,186,1445,9
8704,88,748,4,12,149,1938,1
8705,70,981,5,5,183,3823,5
8706,69,495,22,7,28,1700,3
8706,52,225,22,7,169,4159,12
8707,92,632,27,4,147,1256,8
8707,42,987,13,11,138,2519,4
8708,36,587,13,15,24,2357,10
8709,65,394,2,14,165,1270,4
8710,98,279,25,2,26,4482,9
8712,58,55,11,18,68,3946,3
8715,53,128,8,2,117,3112,7
8715,80,116,6,2,93,2884,5
8715,14,684,25,15,68,4496,1
8716,28,955,22,3,67,4274,6
8716,52,977,8,14,59,1786,14
8718,41,584,2,7,117,1768,5
8720,49,670,25,10,182,1649,7
8722,42,569,10,8,194,1513,14
8723,88,39,18,3,144,4641,4
8725,49,508,8,2,68,1550,10
8726,3,637,21,5,95,3936,14
8726,6,671,21,6,198,2708,4
8727,54,55,4,8,132,3685,2
8728,4,716,23,17,73,1359,1
8728,75,930,12,8,136,2045,1
8730,15,986,18,13,176,2229,12
8730,3,940,6,0,141,3443,7
8730,27,809,27,3,74,2764,6
8731,18,707,4,11,29,1357,13
8734,64,728,6,17,168,2876,7
8734,84,77,14,14,115,3727,2
8734,40,256,3,1,155,3683,7
8734,75,698,3,14,197,1515,7
8735,74,511,24,17,105,4677,7
8736,53,21,26,0,145,1288,3
8736,72,545,15,7,192,4169,7
8738,94,93,2,4,25,2637,14
8739,22,56,13,11,116,2572,3
8740,9,829,8,10,183,4670,1
8740,98,546,3,17,143,3879,5
8741,48,568,1,18,162,1915,5
8741,52,341,26,15,87,1898,13
8742,56,812,19,11,20,4361,13
8742,33,185,23,1,90,1706,1
8742,4,190,25,9,80,3257,5
8743,75,510,18,8,197,3388,1
8744,26,752,28,1,51,4502,7
8745,96,873,22,5,174,4937,11
8746,68,487,12,13,106,3953,8
8747,18,541,11,9,152,4381,7
8747,99,882,15,14,43,3891,8
8748,26,43,15,17,173,1379,5
8748,67,840,9,16,118,1255,6
8748,34,737,20,16,18,1058,9
8748,75,951,24,5,62,2526,8
8749,18,249,12,11,57,2673,2
8749,53,326,10,14,153,1857,10
8749,88,110,28,17,104,2036,8
8752,38,551,2,9,97,1536,5
8752,71,445,14,6,22,4246,13
8753,42,867,19,5,117,4182,13
8753,76,740,6,7,51,4557,12
8754,90,559,12,19,37,4683,7
8758,35,606,28,12,25,2594,12
8758,91,387,13,8,182,4189,14
8758,12,895,9,17,86,2505,7
8759,83,345,18,19,151,3778,7
8761,68,86,27,11,78,2346,14
8761,35,699,21,13,94,4876,5
8763,91,403,28,10,172,1071,7
8764,60,152,13,6,105,1194,4
8765,76,494,28,0,75,4139,8
8766,72,390,13,16,106,2794,5
8766,11,370,9,11,131,3484,8
8766,86,179,5,3,41,2809,5
