ProductID,StoreID,Price,CompetitorPrices,Discounts,SalesVolume,CustomerReviews,ReturnRate,StorageCost
8627,12,75.46,77.4,12.82,489,1,10.45,8.24
8628,93,31.82,27.15,25.08,123,3,11.09,7.26
8629,68,13.52,64.29,28.67,125,1,10.34,6.61
8630,61,41.48,29.44,42.34,394,4,4.61,2.74
8631,39,58.06,84.25,13.84,308,1,6.1,4.7
8632,80,68.96,70.17,33.76,435,2,10.36,7.78
8633,56,48.53,68.9,37.12,69,1,9.31,1.32
8635,88,64.25,91.42,14.13,16,2,14.38,7.05
8636,28,52.91,20.77,49.07,164,3,8.13,4.02
8638,40,72.91,67.34,41.4,312,1,5.31,7.27
8639,3,63.21,23.49,23.6,140,2,13.98,9.68
8640,46,33.56,72.07,21.55,489,4,17.06,3.81
8640,91,47.03,64.37,31.78,232,4,7.97,2.35
8641,66,9.44,98.01,30.06,139,1,18.38,7.04
8642,23,83.56,8.24,12.89,183,3,18.25,7.6
8642,16,30.69,97.04,43.17,48,1,15.88,3.06
8643,73,62.4,93.24,0.07,11,1,3.84,9.41
8644,87,64.13,56.15,42.07,404,4,6.24,6.71
8645,46,84.42,7.84,24.08,298,4,0.76,6.81
8646,95,68.74,42.92,14.95,323,3,5.98,1.37
8646,39,12.84,52.77,43.49,192,1,15.37,4.58
8648,20,29.03,70.72,25.62,230,4,13.64,8.88
8649,3,66.63,83.92,39.09,71,2,19.89,8.45
8650,46,74.17,30.69,32.92,145,1,3.24,6.94
8652,97,78.55,89.42,46.07,292,4,13.65,4.11
8652,17,53.34,51.37,33.49,101,2,5.39,1.71
8652,85,35.22,20.89,44.09,361,2,2.78,2.25
8653,38,59.07,90.41,25.32,459,4,11.84,1.52
8654,72,40.85,22,48.19,497,4,2.44,9.26
8655,34,34.6,74.99,35.21,330,4,13.38,1.75
8660,85,63.75,14.84,13.48,233,1,11.02,7.5
8663,31,10,77.9,29.12,142,1,1.51,6.06
8663,86,89.81,24.38,27.08,151,3,1.4,1.61
8664,48,31.2,57.63,35.15,75,1,2.01,4.22
8664,31,17.93,28.46,24.19,141,2,7.79,9.14
8665,51,89.03,9.74,31.3,145,1,3.19,5.06
8667,75,93.11,19.21,32.43,453,3,18.13,6.25
8667,98,17.83,39.94,8.16,486,1,11.72,5.24
8668,75,96,7.38,1.07,367,3,13.22,7.41
8672,54,15.62,50.12,26.6,411,2,10.33,3.46
8672,65,96.33,96.55,28.77,484,2,4.46,2.19
8673,22,11.76,71.74,13.47,330,1,11.11,5.11
8673,83,31.13,78.9,1.13,256,1,11.82,5.97
8674,48,79.84,50.14,31.93,215,3,10.67,3.67
8674,27,41.8,14.58,37.12,50,2,5.64,5.44
8676,9,25.8,25.12,1.87,452,3,0.39,8.05
8676,6,55.61,19.55,2.32,243,1,5.23,7.81
8678,19,97.13,47.62,39.25,185,4,10.01,9.91
8678,37,89.96,21.29,0.41,224,4,0.3,2.45
8678,93,76.32,67.41,32,45,3,7.73,7.41
8678,68,29.25,5.14,49.64,90,4,1.31,1.68
8678,98,51.75,52.1,30.44,187,4,2.11,9.92
8679,81,86.94,83.04,27.42,98,4,8.03,4.11
8680,33,28.45,90.66,16.13,263,1,8.96,3.18
8681,6,21.82,52.94,45.87,72,4,10.98,9.36
8683,62,52.07,41.46,46.15,313,4,9.39,8.06
8683,76,55.13,76.08,22.55,155,2,14.46,7.78
8683,22,76.23,63.62,45.4,372,4,10.32,3.99
8684,11,54.69,76.06,17.72,386,4,3.99,8.77
8684,53,93,12.37,33.87,458,4,10.89,7.02
8685,30,75.11,21.5,21.47,341,2,6.15,5.14
8686,97,10.89,89.57,8.88,148,4,1.79,9.72
8687,46,30.17,15.91,37.48,263,4,17.92,1.17
8687,77,80.25,67.73,14.46,414,2,9.68,2.27
8687,73,10.71,51.49,27.71,2,2,4.24,2.13
8688,28,25.48,13.94,6.03,387,2,18.62,9.26
8688,1,85.54,34.94,42.54,106,1,16.29,7.88
8688,6,72.58,47.32,27.21,49,2,17.69,3.99
8691,27,6.27,82.47,36.6,396,1,15.64,5.45
8693,47,42.24,25.99,7.62,242,1,2.57,5.15
8694,44,76.33,94.3,44.61,356,2,5.45,6.88
8694,11,58.04,89.28,22.26,390,2,2.08,5.99
8695,98,70.26,38.08,46.88,426,3,1.71,1.31
8695,3,59.66,58.36,19.51,478,1,1,1.62
8695,31,52.4,6.01,43.33,185,2,13.86,2.93
8695,26,32.05,47.18,18.28,386,2,3.79,5.08
8696,76,39.25,5.99,22.96,206,2,1.91,4.26
8696,38,50.53,57.86,9.85,213,2,4.47,3.67
8697,65,63.32,32.66,40.63,217,4,6.95,3.92
8698,57,91.07,85.18,46.55,232,4,17.35,6.11
8698,9,70.61,94.98,1.01,345,3,2.21,5.16
8698,9,82.14,86.7,47.34,198,4,2.03,1.04
8699,81,46.25,14.31,2.12,449,4,10.65,4.98
8701,14,7.77,80.98,48.29,300,2,6.32,9.16
8701,34,24.55,86.48,15.92,126,1,11.6,9.19
8703,77,21.36,47.14,17.02,70,4,15.79,7.94
8703,27,67.22,33.98,6.05,5,2,0.82,6.01
8704,80,80.5,99.92,40.29,301,4,1.57,8.01
8704,60,30.95,17.8,45.99,73,2,0.13,8.57
8704,46,15.05,48.32,30.81,91,1,11.31,2.86
8705,87,68.81,11.88,34.2,155,1,2.31,8.78
8706,66,29.91,97.24,1.55,317,2,11.95,3.84
8706,41,86.08,44.72,44.89,397,3,7.51,7.84
8707,77,42.96,46.86,41.07,32,1,17.86,1.83
8707,25,89.12,32,31.32,203,4,4.31,2.12
8708,28,63.5,96.28,20.1,335,4,16.98,2.83
8709,16,68.62,94.49,28.87,315,3,19.15,6.48
8710,71,52.68,31.22,17.55,266,2,17.41,6.41
8712,7,25.34,51.96,13.95,413,2,10.21,8.05
8715,6,43.97,80.14,35.96,388,2,9.88,5.74
8715,72,28.76,89.13,48.19,45,4,18.08,3.6
8715,55,36.13,17.66,3.3,265,4,3.29,5.64
8716,1,67.06,98.14,15.41,86,2,15.39,8.13
8716,55,82.63,47.57,19.32,309,4,9.58,2.57
8718,77,87.96,88.82,13.3,15,4,12.91,6.1
8720,66,40.72,75.32,11.8,9,4,12.07,3.58
8722,5,78.03,15.24,15.5,105,2,0.65,7.7
8723,79,69.45,78.62,41.91,83,4,15.24,6.33
8725,74,49.96,94.57,46.91,498,3,0.48,9.54
8726,10,70.88,65.72,37.97,3,2,11.97,7.49
8726,77,88.74,46.38,32.51,120,4,19.09,1.66
8727,62,40.34,89.47,0.22,106,1,19.66,2.95
8728,60,82.81,35.63,17.88,224,3,17.33,6.89
8728,58,52.88,74.22,33,64,1,19.01,9.65
8730,26,88.73,77.82,13.61,100,4,1.8,4.63
8730,44,52.89,62.45,33.32,325,3,14.4,8.84
8730,42,86.34,27.51,44.99,438,2,17.12,4.16
8731,51,46.93,93.59,32.3,171,3,9.06,6.9
8734,93,38.85,52.83,46.75,56,3,18.26,2.66
8734,7,67.07,69.99,45.98,429,2,9.49,1.65
8734,18,28.2,18.31,25.62,108,1,4.13,1.41
8734,74,57.94,48.31,3.13,221,4,3.08,7.71
8735,78,48.7,35.88,20,11,4,15.56,2.38
8736,76,39.61,61.9,30.15,262,2,16.12,9.74
8736,47,10.33,10.83,1.16,391,3,5.45,6.04
8738,88,13.89,98.26,23.79,136,3,7.53,4.82
8739,23,32.93,61.88,44.76,46,4,11.05,4.8
8740,51,6.92,43.87,4.77,263,1,3.2,6.41
8740,43,14.38,50.68,1.81,242,4,9.24,1.15
8741,80,54.53,37.04,25.71,57,3,2.3,9.82
8741,30,96.47,63.34,13.8,297,3,16.81,7.27
8742,84,61.15,86.74,25.31,183,3,4.2,1.45
8742,71,5.2,27.33,26.5,391,2,9.2,9.04
8742,20,16.7,84.89,31.92,120,3,0.79,4.07
8743,94,11.11,27.06,33.46,42,4,5.36,8.9
8744,58,85.76,31.14,23.21,447,1,2.8,3.27
8745,2,29.61,98.58,22.75,147,1,15.28,7.04
8746,41,39.46,89.86,8.32,273,1,16.78,5.34
8747,29,91.22,39.31,22.11,106,3,6.65,4.95
8747,61,9.3,62.34,39.84,176,2,5.46,5.1
8748,97,74.99,48.54,40.89,158,4,11.45,3.38
8748,72,41.47,42.64,32.34,421,3,9.4,3.78
8748,77,97.43,68.24,4.86,96,3,0.64,9.33
8748,1,48.13,33.5,36.15,241,2,15.98,1.51
8749,58,47.29,73.53,43.63,55,1,7.54,2
8749,80,48.24,36.75,2.2,101,2,3.92,4.52
8749,44,34.79,61.3,44.09,55,3,2.6,1.74
8752,6,55.83,36.85,33.93,453,3,10.78,1.53
8752,77,8.63,69.05,13.74,376,1,8.24,8.9
8753,97,5.7,13.32,24.16,146,2,8.88,1.2
8753,80,67.99,6.01,40.46,336,1,12.4,6.72
8754,74,30.49,10.33,14.06,368,2,3.16,6.23
8758,96,55.24,17.09,23.28,256,4,12.05,5.27
8758,87,24.41,79.05,16.69,202,2,10.4,4.03
8758,48,57.24,83.33,6.95,205,1,2.82,6.9
8759,27,35.64,64.94,21.73,480,2,17.54,4.41
8761,62,50.66,23.01,47.32,295,3,15.9,9
8761,65,89.29,58.06,16.82,52,2,1.8,2.36
8763,65,64.5,68.59,3.77,128,1,7.8,3.76
8764,34,7.36,84.42,43.22,143,2,14.54,7.09
8765,63,45.81,44.68,8.56,87,4,3,7.06
8766,18,82.65,63.48,2.34,168,4,13.53,3.52
8766,19,88.33,36.58,44.99,214,3,8.99,3.65
8766,40,76.06,25.74,49.49,152,1,5.01,6.92
8766,27,69.25,18.73,11.56,15,4,3.83,3.62
8767,27,15.27,13.31,1.97,134,2,12.27,4.56
8774,31,96.99,60.92,35.45,36,3,18.75,5.99
8775,93,95.44,28.86,46.97,183,2,9.09,8.45
8776,72,88.18,61.17,42.83,103,2,10.13,5.95
8778,16,73.55,48.56,15.3,38,1,1.03,3.01
8780,46,52.35,7.16,26.48,80,4,1.7,5.39
8780,31,75.04,34.27,38.36,262,2,19.68,2.87
8784,40,28.97,69.13,20.03,107,4,16.48,1.76
8784,5,23.88,99.31,46.08,436,4,13.25,2.57
8785,46,56.5,79.23,2.91,261,4,1.94,8.17
8787,2,82.33,47.34,28.34,307,1,2.7,9.46
8787,28,7.32,20.6,47.22,209,4,1.8,1.88
8788,57,95.76,50.4,34.98,136,3,14.29,9.59
8791,12,93.54,18.94,8.23,1,4,9.73,9.57
8791,43,67.89,28.26,3.71,394,2,11.1,1.3
8794,61,41.01,49.23,47.14,200,1,13.11,5.64
8794,41,13.94,56.39,28.16,141,3,0.8,2.8
8797,33,86.62,15.85,19.92,101,2,14.41,9.68
8798,54,37.31,36.98,12.64,359,4,9.22,3.57
8798,62,75.04,75.68,45.26,318,4,11.1,8.4
8798,72,84.5,47.11,17.31,121,1,17.8,3.55
8799,73,78.35,21.11,49.37,343,2,18.86,6.22
8799,66,16.19,11.48,6.86,302,4,1.34,3.63
8799,78,59.72,92.7,11.49,56,4,10.81,2.46
8802,2,29.14,32.2,37.21,485,1,9.22,3.83
8802,5,28.41,7.19,20.37,475,1,15.84,7.8
8803,69,46.7,67.78,11.23,321,2,8.82,3.6
8803,30,80.42,43.05,48.48,92,4,6.11,8.5
8804,19,91.9,97.05,16.7,68,3,17.53,3.81
8804,89,16.23,71.83,45.95,439,4,7.74,2.95
8805,61,75.18,42.58,13.19,294,1,6.78,7.25
8806,90,64.75,83.45,47.94,78,4,6.14,9.92
8806,23,18.88,59.93,8.8,238,1,2.75,7.45
8806,69,42.6,73.41,21.29,98,1,2.1,4.22
8807,13,20.42,30.28,49.28,290,3,8.01,6.28
8810,89,25.53,38.07,39.97,356,3,18.79,4.86
8811,70,79.41,83.26,27.95,192,1,19.69,1.84
8811,93,12.85,16.62,36.13,46,2,12.95,2.73
8811,47,86.83,8.34,28.71,438,4,17.92,4.44
8815,8,86.29,94.21,29.22,36,3,16.95,6.51
8815,90,97.94,41.02,18.38,52,4,3.2,6.81
8815,9,30.79,31.36,16.68,223,4,0.68,6.41
8816,93,62.14,91.84,10.09,368,4,16.38,7.39
8817,58,10.8,47.82,12.15,466,4,2.68,4.94
8817,38,83.64,95.13,11.17,122,1,1.64,8.88
8818,20,70.59,78.05,3.3,294,1,8.65,1.57
8819,9,55.07,12.88,43.12,463,4,3.85,8.07
8820,27,8.26,93.43,29.62,251,3,5.3,5.2
8820,88,30.47,12.3,46.15,265,1,6.59,2.63
8820,41,75.52,67.91,47.5,94,2,4.78,6.29
8820,18,36.17,73.09,48.19,199,1,10.38,8.62
8820,13,7.37,11.6,10.23,472,1,12.2,1.38
8820,34,39.14,14.38,0.92,71,3,2.36,1.84
8821,11,11.17,99.58,13.98,256,3,0.51,9.65
8829,3,88.03,25.62,9.39,48,4,16.4,7.72
8829,92,36.52,24.03,17.15,233,4,5.75,5.11
8829,22,53.67,12.77,27.34,202,1,6.68,8.89
8834,36,98.07,32.49,9.34,299,2,3.78,9.7
8835,74,70.18,75.53,41.04,21,2,6.27,8.48
8836,70,75.06,44.54,38.29,331,2,17.49,9.2
8837,62,8.78,76.08,18.17,221,1,17.57,3.13
8839,94,75.24,86.82,40.89,192,4,2.22,5.28
8840,69,29.23,9.11,3.28,379,4,16.72,3.26
8840,26,20.09,41.65,41.16,300,2,4.7,5.55
8840,66,6.68,83.5,12.48,92,3,3.31,2.56
8841,54,72.18,43.52,48.3,145,4,1.53,2.75
8841,53,77.47,54.17,48.74,121,4,4.78,9.9
8843,79,35.23,6.24,37.61,443,1,15.39,5.5
8844,18,74.89,35.94,22.81,428,4,4.06,8.36
8845,90,90.9,65.89,10.25,174,4,5.91,1.21
8846,71,48.43,18.65,12.7,42,1,10.56,2.86
8846,62,63.4,62.46,14.99,491,2,6.99,4.31
8848,39,69.31,16.85,8.65,452,4,12.32,8.21
8848,24,25.48,35.26,5.37,52,1,10.73,9.66
8848,12,70.55,21.34,46.93,59,4,16.83,5.53
8849,61,55.29,36.77,26.29,490,1,7.84,9.13
8849,88,32.06,30.28,18.01,103,2,14.44,5.63
8850,10,70.03,48.21,16.33,121,1,3.84,8.54
8852,11,54.59,38.45,30.24,390,4,2.04,7.92
8853,87,34.52,59.06,20.14,349,3,5.27,6.99
8854,31,6.47,78.91,2.19,138,3,3.49,2.82
8855,41,5.09,49.6,47.27,164,3,17.3,8.84
8856,35,58.72,34.24,31.21,446,2,1.12,3.65
8857,54,15.8,36.24,33.9,105,1,7.59,6.72
8857,77,8.22,30.51,22.41,351,2,14.78,7.62
8858,39,64.03,7.93,24.24,316,1,4.48,9.01
8858,71,18.52,25.07,2.41,249,3,9.55,3.09
8859,6,71.62,40.47,33.15,285,1,0.98,7.4
8860,96,14.76,91.48,18.49,476,4,4.26,4.01
8864,35,56.42,35.57,28,58,3,7.26,7.38
8864,43,90.47,15.88,36.68,231,3,7.21,9.18
8864,64,36.63,8.28,36.45,159,1,4.46,1.74
8865,98,95.87,11.63,37.09,161,1,8.96,2.28
8866,99,62.81,66.19,20.33,95,2,12.53,8.99
8867,58,20.7,50.87,30.96,299,4,17.14,3.05
8868,19,72.35,77.66,43.09,336,3,13.08,4.67
8869,31,87.19,76.08,36.96,133,2,13.31,4.07
8869,95,78.5,66.85,27.28,60,3,1.15,3.85
8869,72,28.94,54.29,18.02,436,4,8.49,6.16
8870,55,34.03,41.8,46.2,104,1,10.95,5.7
8872,11,91.13,75.88,1.28,392,4,16.16,7.93
8872,4,52.83,30.61,29.49,303,3,4.21,4.16
8872,25,97.22,19.69,42.64,197,2,14.25,5.25
8872,68,26.22,54.02,28.61,492,3,10.72,8.48
8872,9,30.97,95.65,46.77,385,4,9.74,1.09
8873,32,43.07,18.71,36.32,278,3,16.69,4.92
8874,72,55.49,89.4,36.04,451,1,8,3.81
8874,38,73.45,93.86,9.27,146,1,16.62,9.74
8874,94,74.25,5.65,26.57,375,3,16.91,4.4
8875,51,64.81,26.05,42.68,93,2,18.59,3.83
8876,50,74.84,44.39,2.78,292,2,19.74,2.92
8876,25,60.87,30.6,35.94,82,1,3.3,1.55
8878,53,39.11,63.77,21.32,404,3,5.52,4.81
8878,11,47.6,19.7,22.8,326,3,14.39,7.4
8879,50,16.04,47.49,18.36,194,3,10.6,9.23
8879,76,10.08,71.65,32.56,151,4,6.8,6.37
8881,84,22.02,33.17,22.56,9,2,10.82,3.41
8882,66,31.19,9.31,41.68,216,1,3,1.6
8882,53,28.76,43.89,40.21,206,4,3.85,7.59
8883,84,33.6,84.71,47.24,472,2,9.44,7.39
8883,11,71.76,62.7,15.41,297,3,15.55,5.97
8884,73,85.53,79.13,18.74,263,4,13.07,6.35
8886,61,41.51,85.46,18.22,245,1,12.59,3.36
8887,50,83.73,51.62,48.88,273,1,18.41,3.53
8887,35,34.84,32.09,35.57,74,3,7.04,3.92
8888,34,50.73,59.31,24.15,359,2,3.74,9.05
8888,15,63.78,76.33,9.11,445,4,4.46,5.1
8889,12,49.42,30.83,19.45,318,3,11.38,3.07
8892,41,73.65,47.53,22.95,165,1,15.34,1.94
8895,54,10.48,19.46,14.73,231,1,7.97,6.78
8897,55,31.63,26.26,39.32,480,3,14.86,3.67
8897,73,35.39,85.63,26.49,358,4,12.21,4.26
8899,34,68.29,14.3,39.55,112,3,10,3.12
8900,77,7.36,65.7,8.42,224,1,10.19,2.54
8900,31,88.51,14.7,11.51,321,3,6.43,5.93
8900,32,6.04,17.49,44.38,160,3,0.94,7.22
8903,11,81.33,53.3,21.94,406,4,5.09,9.03
8903,69,71.38,79.78,1.17,497,1,17.81,4.4
8904,11,39.72,97.67,41.82,456,1,3.97,5.6
8904,19,91.76,68.26,18.75,246,1,17.56,8.89
8905,84,91.2,7.07,43.62,337,3,0.39,8.2
8906,95,81.97,95.34,49.57,295,3,12.99,8.17
8908,6,17.27,25.91,38.02,357,1,9.87,6.96
8908,74,70.31,93.26,33.34,382,3,11.78,9.18
8909,55,83.98,11.09,25.39,391,2,14.67,4.63
8909,74,93.12,13.61,16,256,1,19.66,7.13
8910,92,40.93,50.09,31.81,113,3,9.36,5.48
8911,72,77.32,22.99,14.38,39,4,4.44,3.11
8913,78,90.96,91.16,44.23,307,3,7.66,5.69
8914,48,75.66,58.31,45.53,437,2,10.7,5.21
8914,76,62.35,84.13,39.84,103,2,6.8,1.99
8915,27,31.22,61.33,19.07,198,1,18.75,9.51
8916,58,91.61,66.18,38.81,320,3,6.18,7.23
8916,48,67.52,20.47,48.65,473,3,2.14,9.54
8917,66,22.08,61.31,29.1,383,2,10.67,1.92
8918,14,96.5,14.8,13.98,440,1,10.09,7.16
8919,10,75.86,42.75,32.53,301,2,16.84,9.79
8919,23,52.3,52.9,39.98,343,4,12.93,5.56
8919,52,70.68,96.75,38.03,277,3,17.48,3.28
8921,99,64.64,60.11,47.24,450,3,7.34,3.32
8922,88,71.02,56.71,43.33,385,2,0.98,9.58
8922,98,27.39,99.11,13.84,354,2,13.94,9.28
8925,73,95.09,57.34,2.63,83,1,6.8,9.96
8926,91,66.28,33.52,42.49,121,3,9.61,3.61
8932,52,19.33,29.8,19.06,211,4,19,1.08
8932,53,69.55,81.21,44.54,496,3,13.83,5.75
8933,87,26.89,31.78,22.24,180,4,13.83,3.75
8934,22,53.76,91.45,11.9,363,1,0.91,8.51
8935,84,43.31,31.61,37.75,459,1,16.65,5.4
8936,84,11.57,63.82,4.63,263,1,13.04,6.28
8937,43,20.26,75.13,2.33,27,1,18.06,6.62
8937,44,89.74,32.07,24.67,108,3,6.33,3.96
8937,67,62.52,50.67,11.31,462,3,13.33,4.66
8938,50,83.24,76.77,10.69,156,4,1.24,3.59
8940,91,55.5,75.97,24.67,33,4,2.9,3.31
8940,11,98.56,63.82,39.83,425,4,1.2,2.05
8941,98,92.88,33.94,7.09,361,4,15.52,3.47
8942,23,40.16,74.27,30.09,472,1,7.3,9.71
8943,38,69.12,7.45,14.53,408,3,10.18,3.88
8943,93,65.15,11.23,18.29,189,3,19.35,7.8
8943,97,58.5,91.67,16.58,109,2,1.29,4.92
8943,52,83.01,74.17,28.75,384,1,9.79,9.66
8944,8,63.75,81.93,25.79,439,4,19.76,9.43
8944,32,37.97,21.48,23.56,344,2,9.3,5.19
8944,41,7.39,55.26,26.61,192,3,17.14,5.74
8944,43,15.86,49.91,15.16,319,2,13.85,6.05
8945,64,46.96,79.02,30.11,188,3,0.03,8.8
8946,67,9.76,43.26,11.38,87,2,12.71,6.74
8946,77,56.48,80.54,1.58,172,4,18.19,4.41
8946,11,52.73,36.4,17.03,389,4,13.84,5.72
8946,98,99.92,85.72,35.18,1,1,14.89,2.33
8947,32,82.22,5.9,21.32,446,4,8.21,9
8949,32,49.86,76.53,29.48,492,1,13.99,4.7
8950,62,64.75,94.47,38.42,125,1,18.49,8.3
8951,62,33.33,5.83,2.7,499,2,1.17,6.76
8954,87,10.24,51.51,14.62,385,2,19.27,9.19
8954,38,51.09,6.05,49.75,330,1,10.72,5.02
8954,83,43.13,60.37,21.79,343,1,3.91,1.75
8955,41,36.24,89.01,43.25,296,3,6.96,2.78
8955,27,36.53,76.83,16.46,489,2,4.55,3.25
8956,38,86.21,40.39,48.83,424,4,8.47,6.23
8957,94,14.57,93.67,45.16,437,4,6.15,9.39
8958,69,6.02,66.43,5.53,312,4,0.67,5.7
8958,49,86.44,64.34,15.59,5,1,16.28,2.12
8959,34,23.31,22.49,30.52,54,2,2.93,9.98
8960,31,99.96,16.34,30.36,290,2,9.1,2.14
8961,54,86.93,49.36,14.17,384,4,9.12,6.47
8962,25,89.47,53.3,34.77,108,4,6.61,7.73
8962,22,66.97,10.55,41.12,363,1,0.36,4.71
8964,75,89.83,32.37,38.33,461,4,4.94,3.81
8965,21,69.46,57.02,30.21,425,2,5.71,9.56
8966,91,66.39,46.72,34.42,252,2,5.34,5.99
8966,96,43.61,58.36,49.8,448,3,15.09,6.54
8968,77,81.57,6.21,43.96,278,1,13.87,1.92
8968,87,24.13,10.84,48.99,194,1,1.6,4.39
8969,28,6.75,77.24,10.71,436,1,12.99,4.03
8969,83,32.97,23.45,13.73,99,3,11.98,1.2
8972,1,16.68,98.71,38.41,200,2,5.32,5.3
8973,8,39.29,20.54,33.73,76,4,5.63,3.75
8973,19,33.79,95.24,29.82,226,4,10.97,4.82
8975,16,91.11,21.28,40.26,339,4,2.03,2.97
8977,88,51.91,60.39,6.85,176,1,9.79,2.2
8977,86,5.83,31.9,35.79,171,2,17.32,6.61
8977,99,42.96,72.48,13.83,307,1,4.73,3.41
8979,82,23.21,19.76,28.45,372,4,18.48,3.73
8979,35,11.31,97.99,31.54,411,1,19.98,2.61
8980,46,36.85,55.61,25.97,393,1,6.59,3.92
8981,34,58.94,82.02,19.62,130,3,19.5,7.91
8981,40,9.3,48.98,38.45,498,2,4.75,4.94
8982,91,31.69,39.84,34.92,314,2,6.72,9.13
8983,18,59.68,51.08,4.16,368,1,2.15,7.13
8984,75,41.34,30.47,41.4,273,1,8.51,7.82
8985,61,43.81,31.41,6.73,309,3,3.38,2.96
8985,36,96.13,75.01,20.99,295,1,8.6,4.61
8985,35,56.33,28.15,2.99,376,4,19.56,7.16
8985,54,74.33,42.76,14.77,17,3,8.12,3.36
8985,71,37.85,83.76,7.65,441,2,9.03,8.02
8986,2,55.76,55.51,20.85,72,1,19.11,1.32
8986,90,43.16,87.6,0.8,6,1,19.14,2.42
8987,92,60.15,38.72,21.26,402,1,7.98,4.92
8988,4,46.23,70.86,10.67,140,4,9.68,3.11
8988,4,99.84,15.62,3.25,52,2,5.19,8.73
8988,10,41.8,15.98,0.73,337,2,3.76,2.63
8989,79,26.89,15.52,10.34,169,2,12.6,2.9
8989,10,33.38,49.74,12.41,466,1,13.08,9.85
8989,30,42.18,29.34,17.85,49,2,17.04,5.84
8990,19,34.32,20.83,32.95,73,1,6.88,3.26
8990,76,55.6,82.13,41.09,73,1,5.3,1.82
8990,96,61.27,49.11,5.56,25,3,4.4,2.82
8990,3,52.8,22.35,34.52,477,3,19.88,6.35
8991,60,13.57,76.75,29.19,372,2,4.85,5.98
8994,89,21.29,45.59,0.05,461,3,14.21,4.52
8995,92,27.8,95.73,25.36,101,4,12.21,2.42
8996,26,30.01,59.59,17.37,407,2,7.1,8.79
8996,17,32.09,54.61,3.52,404,4,16.09,1.13
8997,93,67.67,78.76,37.19,134,4,3,6.49
8998,14,39.93,69.64,6.28,438,4,17.85,9.91
8998,19,13.38,98.01,7.15,377,2,19.28,2.28
8998,2,60.64,94.82,31.94,210,3,5.61,4.62
8999,76,19.7,59.53,42.64,197,4,10.18,9.21
9001,53,33.65,43.02,46.01,321,3,19.28,3.17
9002,67,15.46,59.7,23.74,310,3,7.86,2.45
9003,11,77.41,98.39,17.19,162,1,0.52,3.35
9004,7,49.79,92.54,13.66,16,2,11.3,4.79
9005,36,19.71,28.56,16.09,480,1,0.92,6.88
9006,67,35.67,67.24,31.1,277,1,19.14,3.42
9007,61,47.06,15.83,47.45,445,2,9.63,7.32
9007,95,32.9,84.57,35.76,112,4,2.73,2.06
9009,35,52.92,27.95,33.9,183,1,6.15,1.48
9009,22,21.71,5.79,0.54,192,1,4.92,4.94
9010,20,30.92,30.85,2.67,164,2,3.24,8.77
9011,91,35.23,53.16,12.11,104,4,17.89,4.34
9011,59,29.99,55.03,32.6,298,3,3.64,3.9
9012,16,14.77,14.58,28.05,20,2,15.41,2.2
9014,59,41.97,17.28,19.97,400,3,0.84,2.08
9014,96,79.04,98.39,18.08,15,3,3.08,9.53
9014,11,86.38,13.41,21.58,283,3,8.69,9.23
9015,76,76.93,65.42,18.86,308,3,18.86,4.11
9015,89,80.87,80.06,3.45,49,3,11.96,6.6
9016,93,33.2,14.64,47.11,151,1,16.22,9.89
9016,58,82.28,77.98,23.45,383,4,7.02,4.65
9016,98,38.25,16.96,24.56,27,1,13.28,8.03
9018,9,93.5,89.61,5.63,232,3,3.23,1.51
9018,87,24.37,89.96,38.07,197,2,15.07,2.41
9019,28,92.17,28.92,43.29,462,2,4.81,6.36
9020,34,50.88,60.89,17.56,202,4,12.48,9.94
9021,99,92.75,31.06,42.74,231,1,7.96,5.83
9021,45,88.34,57.01,4.4,299,1,8.53,3.63
9022,51,42.41,92.48,18.36,412,4,14.12,2.18
9022,57,45.33,51.37,12.01,213,4,4.02,8.18
9022,63,88.28,12.78,16.92,203,4,3.75,6.43
9024,61,54.4,17.35,46.76,147,4,12.24,3.48
9024,41,98.26,30.21,42.48,74,1,13.91,9.31
9025,91,10.76,7.13,11.92,49,2,0.72,5.66
9026,82,80.15,15.2,6.47,32,4,7.33,3.18
9027,20,68.05,27.72,26.18,455,3,0.78,6.48
9028,64,74.17,78.66,27.22,75,4,10.67,3.27
9030,15,87.08,23.5,15.68,138,1,7.87,7.63
9031,4,27.76,69.48,7.99,123,1,19.76,6.08
9032,11,10.3,44.8,8.23,268,2,14.43,2.04
9032,38,71.44,30.41,40.76,463,1,2.46,4.16
9033,13,18.09,15.61,49.19,117,4,2.51,4.86
9034,46,77.63,32.03,30.97,479,1,5.4,8.93
9034,71,58.85,14.96,21.71,335,4,1.19,3.95
9034,84,85.74,88.83,14.27,43,2,14.56,3.92
9036,27,31.51,31.15,16.13,357,3,16.81,3.04
9036,28,46.81,90.65,37.25,416,4,18.21,5.32
9036,6,33.1,20.49,17.32,273,4,2.7,5.54
9037,19,59.52,24.45,18.41,115,1,15.83,8.18
9037,21,74.25,87.15,26.38,177,3,4.17,8.51
9038,67,45.89,46.22,3.19,469,2,5.46,2.92
9039,35,87.57,88.73,13.02,467,3,15.11,6.43
9040,73,42.14,24.68,17.31,253,4,11.78,9.54
9041,9,80.22,6.66,0.76,282,3,5.47,1.99
9044,24,80.71,7.21,49.06,5,4,12.57,1.6
9044,18,59.6,25.65,37.62,384,1,13.1,6.02
9045,78,19.73,99.42,19.2,409,2,12.2,7.35
