ProductID,Date,StoreID,SalesQuantity,Price,Promotions,SeasonalityFactors,DemandTrend,CustomerSegments,StoreLocation,ManagerID
9205,2024-02-04,73,414,62.42,No,Weekday,Stable,Budget,West Bengal,AW08
9206,2024-06-18,31,293,85.76,Yes,Holiday,Decreasing,Premium,Gujarat,AW05
9206,2024-03-19,40,178,95.93,Yes,Holiday,Decreasing,Regular,Haryana,AW04
9207,2024-03-31,39,209,63.73,No,Festival,Decreasing,Premium,Delhi,AW03
9208,2024-10-09,80,110,21.46,No,Festival,Stable,Premium,Haryana,AW04
9208,2024-01-04,45,458,19.89,Yes,Holiday,Increasing,Regular,Madhya Pradesh,AW11
9208,2024-12-30,55,357,41.89,Yes,Holiday,Stable,Premium,Tamil Nadu,AW12
9209,2024-06-29,32,66,34.64,Yes,Holiday,Decreasing,Budget,Karnataka,AW07
9209,2024-02-04,32,325,58.36,Yes,Holiday,Decreasing,Budget,Uttar Pradesh,AW13
9210,2024-05-15,12,449,43.73,Yes,Holiday,Stable,Premium,Telangana,AW02
9210,2024-04-26,52,487,14.2,Yes,Festival,Increasing,Budget,Assam,AW06
9211,2024-03-28,10,220,77.07,No,Festival,Increasing,Regular,Uttar Pradesh,AW13
9211,2024-07-26,58,248,78.67,Yes,Weekday,Decreasing,Budget,West Bengal,AW08
9214,2024-02-08,81,7,98.97,No,Holiday,Decreasing,Regular,Telangana,AW02
9215,2024-05-19,48,355,54.73,Yes,Festival,Stable,Budget,Gujarat,AW05
9215,2024-06-29,15,206,71.41,Yes,Festival,Stable,Regular,Gujarat,AW05
9215,2024-11-17,31,135,64.2,No,Weekday,Decreasing,Budget,Punjab,AW09
9218,2024-08-17,72,225,29.57,No,Festival,Increasing,Budget,Maharashtra,AW01
9219,2024-11-19,93,190,26.8,Yes,Holiday,Stable,Budget,Maharashtra,AW01
9220,2024-12-10,76,272,61.55,No,Festival,Decreasing,Regular,Punjab,AW09
9222,2024-08-18,4,477,26.71,No,Festival,Decreasing,Premium,Telangana,AW02
9222,2024-08-17,10,406,27.1,Yes,Holiday,Increasing,Regular,Assam,AW06
9223,2024-06-02,88,72,34.9,Yes,Holiday,Stable,Budget,Gujarat,AW05
9223,2024-07-23,79,218,84.2,Yes,Weekday,Increasing,Budget,Maharashtra,AW01
9224,2024-09-08,26,138,10.91,No,Holiday,Stable,Regular,Uttar Pradesh,AW13
9224,2024-02-29,92,75,93.74,Yes,Festival,Stable,Regular,Rajasthan,AW10
9226,2024-12-02,2,251,54.35,No,Festival,Decreasing,Premium,Karnataka,AW07
9228,2024-09-28,12,376,34.25,No,Festival,Stable,Budget,Gujarat,AW05
9229,2024-03-23,54,21,41.08,No,Festival,Increasing,Budget,Haryana,AW04
9229,2024-03-06,27,373,49.14,No,Weekday,Stable,Regular,Madhya Pradesh,AW11
9229,2024-11-26,64,358,15.22,No,Weekday,Increasing,Budget,Karnataka,AW07
9230,2024-09-18,94,373,18.69,Yes,Festival,Increasing,Regular,Maharashtra,AW01
9230,2024-03-14,99,171,49.09,Yes,Festival,Increasing,Regular,Maharashtra,AW01
9231,2024-11-21,81,446,34.55,Yes,Weekday,Increasing,Budget,Uttar Pradesh,AW13
9232,2024-09-26,77,22,53.51,Yes,Weekday,Increasing,Budget,Uttar Pradesh,AW13
9232,2024-03-05,31,431,88.67,Yes,Holiday,Stable,Budget,Rajasthan,AW10
9235,2024-07-20,78,466,50.83,No,Festival,Increasing,Budget,Telangana,AW02
9236,2024-04-28,65,177,83.16,No,Holiday,Decreasing,Budget,Rajasthan,AW10
9240,2024-09-06,9,492,58.88,No,Holiday,Stable,Budget,Madhya Pradesh,AW11
9242,2024-04-18,92,421,76.11,Yes,Festival,Stable,Premium,Tamil Nadu,AW12
9243,2024-03-19,30,389,73.02,Yes,Holiday,Decreasing,Budget,Maharashtra,AW01
9249,2024-06-11,70,311,68.02,No,Festival,Increasing,Regular,Maharashtra,AW01
9250,2024-01-20,51,472,32.79,Yes,Weekday,Stable,Regular,Karnataka,AW07
9252,2024-09-04,3,128,25.99,No,Holiday,Decreasing,Premium,Delhi,AW03
9252,2024-02-06,12,409,25.95,Yes,Weekday,Increasing,Premium,Telangana,AW02
9253,2024-01-30,3,57,50.66,Yes,Festival,Increasing,Budget,Maharashtra,AW01
9253,2024-12-29,4,323,70.69,No,Holiday,Increasing,Regular,Assam,AW06
9254,2024-12-04,87,286,12.54,Yes,Holiday,Stable,Regular,Haryana,AW04
9254,2024-03-14,81,425,83.38,No,Holiday,Increasing,Regular,Assam,AW06
9255,2024-02-21,61,346,77.84,Yes,Festival,Decreasing,Budget,Maharashtra,AW01
9255,2024-07-20,25,196,31.32,Yes,Holiday,Increasing,Regular,Telangana,AW02
9258,2024-11-12,68,114,82.81,No,Holiday,Decreasing,Budget,West Bengal,AW08
9259,2024-05-31,21,252,82.03,No,Festival,Stable,Premium,Telangana,AW02
9259,2024-03-22,90,174,97.28,Yes,Holiday,Stable,Premium,Maharashtra,AW01
9259,2024-09-14,52,170,79.01,No,Weekday,Decreasing,Budget,Assam,AW06
9259,2024-09-13,59,474,14.19,Yes,Festival,Stable,Budget,Uttar Pradesh,AW13
9261,2024-10-30,64,104,89.69,Yes,Festival,Stable,Regular,Karnataka,AW07
9263,2024-02-07,93,328,80.19,Yes,Festival,Decreasing,Regular,Telangana,AW02
9263,2024-08-21,88,250,85.23,No,Holiday,Decreasing,Premium,Telangana,AW02
9264,2024-12-16,97,78,99.49,No,Festival,Stable,Budget,Maharashtra,AW01
9264,2024-11-06,18,11,93.69,Yes,Festival,Stable,Regular,Punjab,AW09
9265,2024-06-22,13,115,13.07,No,Festival,Decreasing,Budget,Haryana,AW04
9265,2024-03-15,4,115,84.41,No,Festival,Decreasing,Regular,Uttar Pradesh,AW13
9268,2024-10-23,60,31,92.8,Yes,Festival,Decreasing,Budget,Haryana,AW04
9269,2024-09-26,29,212,94.54,No,Weekday,Increasing,Regular,Uttar Pradesh,AW13
9269,2024-09-18,33,327,85.34,Yes,Weekday,Decreasing,Regular,Uttar Pradesh,AW13
9269,2024-06-13,63,221,57.58,Yes,Holiday,Increasing,Premium,Tamil Nadu,AW12
9271,2024-12-14,32,351,70.65,No,Holiday,Increasing,Premium,Karnataka,AW07
9272,2024-12-22,41,312,83,Yes,Weekday,Stable,Budget,Punjab,AW09
9273,2024-05-30,13,53,82.07,Yes,Weekday,Increasing,Budget,Madhya Pradesh,AW11
9274,2024-01-13,31,361,54.92,Yes,Holiday,Increasing,Budget,Tamil Nadu,AW12
9275,2024-06-16,71,87,80.28,Yes,Weekday,Stable,Regular,Punjab,AW09
9276,2024-04-06,93,338,46.23,No,Weekday,Stable,Budget,Gujarat,AW05
9278,2024-07-25,71,114,28.57,No,Holiday,Increasing,Premium,Karnataka,AW07
9279,2024-08-07,95,177,32.51,Yes,Holiday,Increasing,Regular,Maharashtra,AW01
9279,2024-10-05,94,351,88.44,Yes,Holiday,Decreasing,Premium,Karnataka,AW07
9279,2024-05-16,15,94,89.01,No,Festival,Decreasing,Budget,Karnataka,AW07
9280,2024-07-20,13,386,48.11,Yes,Festival,Increasing,Budget,Delhi,AW03
9280,2024-04-23,76,53,79.39,Yes,Festival,Increasing,Regular,Telangana,AW02
9280,2024-02-23,11,331,52.91,Yes,Festival,Stable,Regular,Uttar Pradesh,AW13
9281,2024-08-10,67,109,52.86,Yes,Festival,Decreasing,Premium,Maharashtra,AW01
9281,2024-05-12,61,131,83.51,No,Holiday,Increasing,Budget,Maharashtra,AW01
9281,2024-04-11,39,62,66.65,No,Festival,Decreasing,Regular,Karnataka,AW07
9281,2024-02-18,29,292,86.56,Yes,Holiday,Decreasing,Regular,West Bengal,AW08
9282,2024-10-26,98,391,45.77,Yes,Holiday,Stable,Budget,Delhi,AW03
9282,2024-08-16,51,386,19.37,Yes,Festival,Stable,Regular,Rajasthan,AW10
9283,2024-05-01,99,167,28.15,No,Weekday,Stable,Regular,Tamil Nadu,AW12
9286,2024-03-10,46,132,22.22,Yes,Festival,Decreasing,Budget,Punjab,AW09
9287,2024-01-11,80,334,87.73,No,Festival,Increasing,Budget,Telangana,AW02
9288,2024-05-26,83,176,75.18,No,Festival,Decreasing,Regular,Rajasthan,AW10
9289,2024-06-03,86,360,97.61,No,Holiday,Stable,Budget,Haryana,AW04
9289,2024-01-18,86,419,68.29,Yes,Festival,Decreasing,Budget,Delhi,AW03
9290,2024-03-04,19,75,41.59,No,Festival,Stable,Premium,Rajasthan,AW10
9291,2024-06-20,86,377,29.3,Yes,Holiday,Stable,Regular,Tamil Nadu,AW12
9293,2024-08-08,41,424,39.49,No,Festival,Stable,Regular,Gujarat,AW05
9293,2024-01-09,35,412,5.79,Yes,Holiday,Decreasing,Budget,West Bengal,AW08
9293,2024-02-19,2,82,88.57,No,Holiday,Increasing,Regular,Punjab,AW09
9294,2024-07-19,87,296,41.03,Yes,Weekday,Increasing,Premium,Assam,AW06
9294,2024-03-06,20,279,19.29,No,Holiday,Decreasing,Regular,Karnataka,AW07
9295,2024-07-02,47,210,46.07,Yes,Holiday,Increasing,Premium,Assam,AW06
9296,2024-10-20,56,192,36.12,No,Holiday,Increasing,Premium,Tamil Nadu,AW12
9298,2024-12-22,79,199,48.41,Yes,Weekday,Stable,Regular,West Bengal,AW08
9299,2024-10-10,1,45,26.65,Yes,Weekday,Decreasing,Budget,Assam,AW06
9300,2024-08-27,58,103,6.39,Yes,Holiday,Decreasing,Budget,Telangana,AW02
9301,2024-07-03,10,112,24.77,Yes,Holiday,Increasing,Regular,Assam,AW06
9302,2024-07-11,73,473,16.22,No,Weekday,Decreasing,Regular,Tamil Nadu,AW12
9302,2024-01-20,78,237,15.86,Yes,Weekday,Stable,Regular,Punjab,AW09
9302,2024-07-09,96,173,97.2,No,Weekday,Stable,Budget,Punjab,AW09
9303,2024-07-16,29,176,47.22,No,Festival,Stable,Budget,Maharashtra,AW01
9303,2024-07-02,27,196,12.26,Yes,Holiday,Decreasing,Regular,Telangana,AW02
9304,2024-10-04,4,467,6.5,Yes,Holiday,Decreasing,Regular,West Bengal,AW08
9305,2024-02-23,3,76,95.94,No,Festival,Decreasing,Budget,Delhi,AW03
9305,2024-11-21,9,80,82.55,Yes,Holiday,Stable,Budget,Haryana,AW04
9305,2024-01-27,85,425,72.74,Yes,Weekday,Decreasing,Regular,Tamil Nadu,AW12
9306,2024-04-30,1,23,99.42,No,Holiday,Stable,Regular,Delhi,AW03
9307,2024-08-15,39,19,93.67,No,Holiday,Decreasing,Premium,Karnataka,AW07
9309,2024-09-24,90,24,88.06,Yes,Holiday,Decreasing,Budget,Telangana,AW02
9309,2024-09-15,79,175,70.71,Yes,Festival,Stable,Premium,Delhi,AW03
9309,2024-11-20,62,182,57.31,Yes,Festival,Stable,Budget,Gujarat,AW05
9309,2024-02-17,28,178,74.45,No,Festival,Increasing,Regular,Maharashtra,AW01
9310,2024-10-24,46,116,63.48,Yes,Festival,Decreasing,Premium,Karnataka,AW07
9310,2024-07-16,73,281,74.46,Yes,Festival,Stable,Budget,Madhya Pradesh,AW11
9310,2024-01-01,14,306,28.38,Yes,Weekday,Decreasing,Regular,Rajasthan,AW10
9310,2024-05-11,35,353,59.3,No,Weekday,Increasing,Budget,Rajasthan,AW10
9311,2024-07-11,13,336,77.36,No,Festival,Stable,Premium,Gujarat,AW05
9312,2024-10-18,44,480,9,No,Weekday,Decreasing,Premium,Assam,AW06
9312,2024-10-02,2,254,82.74,Yes,Weekday,Stable,Regular,Tamil Nadu,AW12
9313,2024-04-08,50,52,38.27,No,Festival,Increasing,Regular,Uttar Pradesh,AW13
9313,2024-05-20,80,382,61.46,No,Holiday,Stable,Regular,West Bengal,AW08
9315,2024-07-28,1,285,16.5,No,Holiday,Decreasing,Premium,Haryana,AW04
9316,2024-10-27,29,147,48.91,No,Holiday,Decreasing,Budget,Tamil Nadu,AW12
9317,2024-06-18,20,69,47.78,No,Holiday,Decreasing,Budget,Gujarat,AW05
9318,2024-05-30,32,353,54.51,Yes,Holiday,Stable,Budget,Assam,AW06
9320,2024-09-23,1,226,29.89,No,Festival,Decreasing,Budget,Maharashtra,AW01
9322,2024-06-21,58,206,22.6,No,Festival,Decreasing,Regular,Rajasthan,AW10
9323,2024-04-17,86,193,59.35,No,Festival,Stable,Budget,Haryana,AW04
9323,2024-06-23,88,119,52.21,Yes,Weekday,Decreasing,Budget,Haryana,AW04
9323,2024-04-17,4,115,52.02,Yes,Weekday,Increasing,Budget,Tamil Nadu,AW12
9323,2024-04-05,92,140,92.41,Yes,Weekday,Increasing,Regular,Punjab,AW09
9324,2024-12-11,61,102,94.28,Yes,Weekday,Increasing,Regular,Uttar Pradesh,AW13
9325,2024-08-11,21,175,58.92,No,Holiday,Increasing,Regular,Haryana,AW04
9325,2024-09-04,77,185,15.31,Yes,Holiday,Increasing,Premium,Gujarat,AW05
9325,2024-11-01,89,401,39.8,No,Festival,Increasing,Budget,Gujarat,AW05
9325,2024-08-07,14,376,62.87,No,Holiday,Decreasing,Regular,Madhya Pradesh,AW11
9325,2024-06-17,17,357,98.91,No,Holiday,Decreasing,Budget,Rajasthan,AW10
9326,2024-09-15,23,33,29.34,Yes,Holiday,Decreasing,Budget,Delhi,AW03
9326,2024-01-19,15,77,25.39,No,Festival,Stable,Regular,Delhi,AW03
9326,2024-02-22,51,297,42.1,No,Festival,Stable,Regular,Delhi,AW03
9327,2024-10-08,45,456,36.74,Yes,Festival,Stable,Regular,Karnataka,AW07
9330,2024-02-17,13,97,57.53,Yes,Weekday,Increasing,Regular,Uttar Pradesh,AW13
9331,2024-09-08,67,28,5.84,No,Festival,Decreasing,Budget,Madhya Pradesh,AW11
9335,2024-01-10,66,243,68.64,Yes,Weekday,Decreasing,Regular,Uttar Pradesh,AW13
9335,2024-08-01,20,193,54.29,Yes,Holiday,Decreasing,Budget,Karnataka,AW07
9336,2024-08-26,71,469,64.5,Yes,Festival,Decreasing,Regular,Rajasthan,AW10
9336,2024-06-25,38,404,74.87,Yes,Weekday,Increasing,Premium,Rajasthan,AW10
9337,2024-04-15,41,300,54.11,No,Festival,Stable,Budget,Telangana,AW02
9338,2024-08-17,57,312,45.92,Yes,Festival,Stable,Premium,Gujarat,AW05
9340,2024-11-02,92,343,67.25,No,Holiday,Increasing,Regular,Delhi,AW03
9340,2024-11-03,3,109,12.53,Yes,Weekday,Decreasing,Premium,Uttar Pradesh,AW13
9341,2024-11-27,30,277,78.77,Yes,Festival,Stable,Budget,Telangana,AW02
9341,2024-10-15,12,430,37.11,Yes,Festival,Stable,Premium,Delhi,AW03
9341,2024-08-25,39,344,29.55,Yes,Festival,Increasing,Regular,Gujarat,AW05
9341,2024-07-16,58,483,20.2,No,Weekday,Increasing,Premium,West Bengal,AW08
9343,2024-02-26,32,87,65.61,No,Holiday,Increasing,Regular,Telangana,AW02
9344,2024-07-10,8,118,33.8,Yes,Festival,Stable,Regular,Tamil Nadu,AW12
9345,2024-06-07,93,301,50.59,Yes,Festival,Decreasing,Budget,Maharashtra,AW01
9349,2024-12-24,49,426,50.31,No,Festival,Decreasing,Budget,Gujarat,AW05
9350,2024-09-18,26,477,53.28,Yes,Holiday,Increasing,Regular,Maharashtra,AW01
9350,2024-12-12,11,452,68.29,Yes,Holiday,Increasing,Premium,Madhya Pradesh,AW11
9352,2024-07-10,60,342,69.02,Yes,Festival,Increasing,Regular,Madhya Pradesh,AW11
9353,2024-06-24,97,109,12.58,Yes,Festival,Increasing,Regular,Haryana,AW04
9353,2024-04-22,67,469,93.39,No,Holiday,Stable,Premium,Punjab,AW09
9355,2024-11-14,10,167,94.3,No,Holiday,Decreasing,Regular,Haryana,AW04
9357,2024-05-17,39,375,62.64,Yes,Holiday,Stable,Premium,Haryana,AW04
9357,2024-05-07,49,226,42.24,No,Weekday,Increasing,Budget,Rajasthan,AW10
9359,2024-08-27,60,159,5.05,No,Holiday,Increasing,Regular,Delhi,AW03
9359,2024-11-24,22,288,34.71,Yes,Festival,Stable,Regular,Madhya Pradesh,AW11
9359,2024-09-24,3,19,95.01,Yes,Weekday,Stable,Premium,Karnataka,AW07
9360,2024-01-02,99,85,93.36,No,Weekday,Increasing,Regular,Tamil Nadu,AW12
9360,2024-06-24,12,373,17.33,No,Festival,Decreasing,Regular,Karnataka,AW07
9362,2024-09-17,44,174,70.31,Yes,Holiday,Increasing,Regular,Haryana,AW04
9362,2024-09-01,27,193,53.66,No,Festival,Stable,Budget,Tamil Nadu,AW12
9364,2024-06-28,29,408,18.11,Yes,Weekday,Increasing,Premium,Assam,AW06
9365,2024-08-30,37,144,7.42,No,Festival,Stable,Premium,Gujarat,AW05
9365,2024-08-30,8,86,29.61,Yes,Holiday,Decreasing,Budget,West Bengal,AW08
9366,2024-05-07,47,493,22.75,No,Holiday,Stable,Budget,Telangana,AW02
9366,2024-10-17,82,37,82.3,No,Holiday,Increasing,Regular,West Bengal,AW08
9366,2024-03-16,74,400,92.29,Yes,Festival,Stable,Premium,West Bengal,AW08
9367,2024-08-31,34,275,71.79,No,Holiday,Stable,Premium,Maharashtra,AW01
9367,2024-08-25,47,5,19.69,Yes,Holiday,Stable,Premium,Punjab,AW09
9368,2024-08-02,16,448,53.78,Yes,Holiday,Increasing,Premium,Maharashtra,AW01
9368,2024-05-01,99,417,44.63,Yes,Holiday,Stable,Premium,Assam,AW06
9368,2024-11-29,16,391,36.08,No,Holiday,Increasing,Budget,Madhya Pradesh,AW11
9369,2024-05-11,5,88,89.51,No,Festival,Decreasing,Regular,Telangana,AW02
9369,2024-03-25,3,108,24.3,Yes,Holiday,Increasing,Regular,Delhi,AW03
9371,2024-06-02,27,418,42.21,No,Holiday,Decreasing,Premium,Maharashtra,AW01
9371,2024-10-26,14,358,54.58,Yes,Festival,Stable,Regular,Punjab,AW09
9373,2024-03-31,32,220,76.04,No,Weekday,Stable,Premium,West Bengal,AW08
9374,2024-01-09,28,428,70.11,No,Weekday,Increasing,Premium,Tamil Nadu,AW12
9376,2024-09-11,28,140,56.38,Yes,Festival,Stable,Budget,Delhi,AW03
9377,2024-07-06,82,398,57.98,No,Festival,Decreasing,Premium,Delhi,AW03
9379,2024-02-29,96,407,33.76,No,Festival,Increasing,Budget,Telangana,AW02
9379,2024-07-15,3,446,52.05,No,Festival,Decreasing,Budget,Madhya Pradesh,AW11
9381,2024-01-18,17,267,49.42,Yes,Holiday,Increasing,Premium,Haryana,AW04
9381,2024-03-03,32,163,55.86,No,Festival,Decreasing,Budget,Gujarat,AW05
9381,2024-09-28,50,275,42.92,No,Festival,Increasing,Budget,West Bengal,AW08
9381,2024-11-28,85,16,20.48,Yes,Weekday,Decreasing,Premium,Tamil Nadu,AW12
9383,2024-05-19,25,253,82.43,Yes,Weekday,Increasing,Budget,Uttar Pradesh,AW13
9384,2024-10-25,31,313,28.68,No,Festival,Stable,Regular,Punjab,AW09
9387,2024-07-29,79,406,51.49,Yes,Weekday,Increasing,Budget,Punjab,AW09
9389,2024-01-22,53,477,9.24,No,Festival,Increasing,Budget,West Bengal,AW08
9389,2024-05-01,40,52,84.18,No,Weekday,Increasing,Premium,West Bengal,AW08
9390,2024-10-23,87,326,7.13,No,Festival,Decreasing,Regular,Maharashtra,AW01
9391,2024-08-04,20,363,67.98,No,Weekday,Stable,Regular,West Bengal,AW08
9391,2024-10-20,25,6,31.15,No,Weekday,Decreasing,Premium,Punjab,AW09
9392,2024-10-21,21,353,84.55,No,Holiday,Decreasing,Budget,Delhi,AW03
9394,2024-10-29,85,240,26.78,No,Festival,Increasing,Regular,Delhi,AW03
9395,2024-09-06,72,475,17.6,Yes,Festival,Stable,Premium,Telangana,AW02
9396,2024-07-07,62,372,90.49,Yes,Holiday,Increasing,Premium,Telangana,AW02
9396,2024-07-30,28,358,62.25,No,Weekday,Stable,Budget,Telangana,AW02
9396,2024-03-19,75,214,83.74,No,Festival,Increasing,Budget,Madhya Pradesh,AW11
9397,2024-01-10,8,25,14.57,Yes,Festival,Decreasing,Regular,Maharashtra,AW01
9397,2024-12-03,86,428,72.32,Yes,Festival,Increasing,Regular,Maharashtra,AW01
9398,2024-09-30,61,67,31.63,No,Festival,Decreasing,Regular,Gujarat,AW05
9398,2024-01-03,24,33,93.96,Yes,Weekday,Increasing,Budget,Telangana,AW02
9399,2024-03-10,17,340,65.27,Yes,Weekday,Decreasing,Budget,Assam,AW06
9400,2024-06-29,73,265,90.46,No,Festival,Stable,Budget,Tamil Nadu,AW12
9401,2024-05-03,24,232,13.33,No,Holiday,Decreasing,Premium,Gujarat,AW05
9407,2024-12-17,63,391,80.75,No,Festival,Decreasing,Regular,Delhi,AW03
9409,2024-10-21,64,236,97.7,No,Festival,Increasing,Regular,Maharashtra,AW01
9410,2024-02-27,20,244,90.75,No,Holiday,Increasing,Budget,Tamil Nadu,AW12
9411,2024-06-18,25,346,90.36,Yes,Festival,Stable,Budget,Delhi,AW03
9411,2024-09-30,42,172,20.36,No,Holiday,Decreasing,Regular,Punjab,AW09
9412,2024-06-16,21,222,90.65,No,Festival,Increasing,Premium,Delhi,AW03
9412,2024-09-06,42,323,64.42,Yes,Holiday,Decreasing,Premium,Telangana,AW02
9413,2024-07-25,11,67,25.63,No,Festival,Decreasing,Regular,Haryana,AW04
9413,2024-07-31,71,382,81.38,Yes,Festival,Decreasing,Regular,Punjab,AW09
9414,2024-03-01,96,44,65.55,No,Holiday,Increasing,Premium,Delhi,AW03
9414,2024-09-28,71,494,49.01,No,Festival,Decreasing,Premium,Gujarat,AW05
9415,2024-01-27,66,268,96.39,Yes,Weekday,Stable,Budget,West Bengal,AW08
9415,2024-10-17,42,39,35.12,No,Holiday,Stable,Budget,West Bengal,AW08
9416,2024-05-11,58,239,53.31,No,Holiday,Increasing,Budget,Telangana,AW02
9417,2024-06-19,41,380,98.09,Yes,Festival,Increasing,Budget,Gujarat,AW05
9417,2024-06-02,91,116,47.07,No,Festival,Increasing,Regular,Tamil Nadu,AW12
9418,2024-11-30,26,289,54.81,Yes,Festival,Decreasing,Budget,Punjab,AW09
9420,2024-07-13,73,392,80.25,Yes,Holiday,Increasing,Budget,Haryana,AW04
9423,2024-04-23,55,131,64.37,Yes,Festival,Stable,Premium,West Bengal,AW08
9423,2024-11-30,1,266,96.7,Yes,Weekday,Increasing,Budget,Karnataka,AW07
9424,2024-06-17,50,343,20.54,No,Festival,Increasing,Budget,West Bengal,AW08
9425,2024-09-12,31,328,20.45,Yes,Holiday,Decreasing,Premium,Haryana,AW04
9425,2024-07-25,35,290,56,Yes,Weekday,Stable,Budget,Madhya Pradesh,AW11
9425,2024-11-16,81,202,49.35,No,Weekday,Increasing,Regular,Madhya Pradesh,AW11
9425,2024-02-04,20,320,48.44,No,Holiday,Stable,Regular,Uttar Pradesh,AW13
9426,2024-10-30,77,479,30.08,Yes,Holiday,Stable,Regular,Gujarat,AW05
9426,2024-02-27,31,145,5.44,No,Festival,Increasing,Budget,Gujarat,AW05
9428,2024-01-05,9,228,69.73,No,Weekday,Increasing,Budget,Assam,AW06
9429,2024-08-18,12,16,77.2,Yes,Holiday,Increasing,Regular,Karnataka,AW07
9430,2024-10-16,56,37,80.48,No,Holiday,Decreasing,Premium,Rajasthan,AW10
9431,2024-04-07,13,249,15.89,No,Holiday,Increasing,Regular,Gujarat,AW05
9431,2024-07-25,29,11,88.99,Yes,Holiday,Stable,Regular,Rajasthan,AW10
9432,2024-09-13,20,212,24.23,Yes,Holiday,Decreasing,Regular,Punjab,AW09
9433,2024-06-20,24,234,49.36,Yes,Festival,Increasing,Budget,Gujarat,AW05
9434,2024-08-26,76,218,34.87,No,Festival,Decreasing,Regular,Karnataka,AW07
9435,2024-09-20,53,57,70.04,No,Holiday,Decreasing,Premium,Tamil Nadu,AW12
9436,2024-04-28,85,29,31.97,No,Weekday,Stable,Premium,Madhya Pradesh,AW11
9437,2024-11-12,16,28,28.89,Yes,Festival,Stable,Budget,Gujarat,AW05
9438,2024-09-02,17,185,5.38,Yes,Holiday,Decreasing,Premium,Haryana,AW04
9438,2024-01-07,78,115,67.5,Yes,Festival,Decreasing,Budget,Uttar Pradesh,AW13
9439,2024-03-05,40,379,43.5,No,Festival,Decreasing,Regular,Delhi,AW03
9439,2024-03-17,46,131,24.51,Yes,Festival,Stable,Budget,Haryana,AW04
9439,2024-03-08,85,296,49.48,No,Weekday,Increasing,Premium,West Bengal,AW08
9441,2024-03-23,80,319,77.7,No,Festival,Stable,Regular,Maharashtra,AW01
9441,2024-01-07,7,368,30.74,Yes,Festival,Decreasing,Regular,Maharashtra,AW01
9444,2024-05-10,65,238,99.81,No,Weekday,Stable,Budget,Uttar Pradesh,AW13
9445,2024-02-03,70,128,47.11,No,Festival,Stable,Premium,Gujarat,AW05
9445,2024-08-30,34,7,70.61,No,Festival,Increasing,Premium,Haryana,AW04
9446,2024-01-22,70,376,58.84,Yes,Festival,Stable,Regular,Tamil Nadu,AW12
9447,2024-08-11,87,458,64.93,No,Holiday,Decreasing,Budget,Haryana,AW04
9448,2024-11-21,68,395,98.71,Yes,Festival,Stable,Budget,Haryana,AW04
9448,2024-01-17,91,495,98.31,No,Holiday,Decreasing,Premium,Uttar Pradesh,AW13
9449,2024-07-01,38,383,63.56,Yes,Festival,Decreasing,Premium,Haryana,AW04
9450,2024-09-16,32,95,72.65,Yes,Holiday,Increasing,Premium,Telangana,AW02
9451,2024-01-01,29,209,94.7,No,Weekday,Increasing,Budget,Uttar Pradesh,AW13
9451,2024-02-14,24,126,44.87,No,Holiday,Increasing,Premium,Karnataka,AW07
9452,2024-06-01,51,350,21.14,No,Holiday,Increasing,Premium,Haryana,AW04
9452,2024-07-09,8,107,62.92,No,Festival,Increasing,Premium,Gujarat,AW05
9452,2024-11-28,93,423,32.44,No,Holiday,Decreasing,Premium,Maharashtra,AW01
9453,2024-12-08,80,461,91.05,Yes,Festival,Increasing,Regular,Delhi,AW03
9454,2024-05-21,91,338,9.43,No,Festival,Decreasing,Regular,Uttar Pradesh,AW13
9455,2024-08-29,51,277,48.43,No,Weekday,Stable,Premium,West Bengal,AW08
9456,2024-08-24,1,414,50.17,No,Festival,Decreasing,Budget,Gujarat,AW05
9456,2024-09-20,72,304,41.1,Yes,Festival,Decreasing,Budget,Gujarat,AW05
9456,2024-08-18,37,172,8.09,No,Festival,Decreasing,Premium,Delhi,AW03
9458,2024-11-11,1,121,29.52,No,Holiday,Decreasing,Budget,Tamil Nadu,AW12
9460,2024-04-03,55,18,80.08,Yes,Festival,Decreasing,Budget,Delhi,AW03
9460,2024-04-11,89,481,40.9,Yes,Weekday,Stable,Regular,Uttar Pradesh,AW13
9460,2024-09-17,95,117,50.53,Yes,Weekday,Decreasing,Budget,Madhya Pradesh,AW11
9461,2024-05-31,1,169,94.84,Yes,Festival,Decreasing,Regular,Maharashtra,AW01
9462,2024-09-06,89,222,33.5,Yes,Festival,Decreasing,Budget,Telangana,AW02
9462,2024-10-06,66,200,55.16,Yes,Festival,Stable,Budget,Rajasthan,AW10
9464,2024-03-31,8,227,84.39,No,Festival,Increasing,Premium,Assam,AW06
9466,2024-04-03,25,43,8.48,No,Weekday,Increasing,Budget,Punjab,AW09
9467,2024-10-13,31,201,30.73,No,Festival,Decreasing,Budget,Telangana,AW02
9467,2024-11-23,13,436,35.46,No,Holiday,Increasing,Premium,Gujarat,AW05
9471,2024-02-21,68,174,38.31,Yes,Holiday,Increasing,Budget,Maharashtra,AW01
9476,2024-10-29,19,179,46.23,Yes,Weekday,Increasing,Budget,Assam,AW06
9476,2024-08-08,85,217,89.07,Yes,Holiday,Increasing,Regular,Assam,AW06
9477,2024-05-19,34,434,15.22,Yes,Holiday,Increasing,Regular,Delhi,AW03
9480,2024-12-20,39,338,25.21,Yes,Holiday,Stable,Premium,Maharashtra,AW01
